"51108",503.7,384.3,316.2,345.1,115.6,546.6,114.3,173.6,222.9,119.4,410.9,242.9,322.7,457.1,548.7,417.2,542.3,146.7,123.3,462.6,198,316.2,432.2,141.5,136.1,232.3,72.5,458.9,66.8,569.9,604.7,196.9,346.1,401.5,498.8,536.1,139.7,571,0,132.5,520.2,208.5,469,274.1,343,294,464.8,138,402.1,224.4,393.4,272.7,103.6,63.5,239.4,247.7,165.5,144.8,174.1,506.7,248,287.8,447.4,277.8,352.1,537.5,123.1,433.9,164.3,269.3,326.9,88.3,482.9,345,213.9,357.9,266.6,571.8,344.6,195.7,249.3,193.9,210.2,581.2,400.8,468.9,374.7,337.2,481.3,371.9,165.5,127.4,249.5,333.3
"91228",407.7,352,207.5,331.6,27.5,465.8,156,55.8,114.1,42,293.1,150.4,309.1,348.4,514,403.7,433.6,65.1,34,449.1,310.2,218,418.7,36.1,90.2,333.2,132.4,350.1,188.7,556.3,496,98.7,250.2,292.8,485.3,427.3,46.7,462.2,129.1,0,411.4,118.2,455.4,175.8,234.2,176.1,368.9,129.4,293.3,133.1,284.7,164,215.8,103,225.9,285,171.7,151.1,244.1,493.2,242.2,169.9,433.9,264.3,234.2,428.8,240.8,325.2,173.8,151.4,324.6,166.1,365,331.5,234.5,249.2,175.3,463.1,235.8,87,131.4,235.6,229.4,472.4,283,368.8,361.1,323.7,372.5,254,94.4,20.8,140.8,215.4
"31555",119.1,289.6,293.2,266.3,417.6,62.6,508,390.1,352.4,430,433,315.1,340,153.9,130.5,213.3,57.6,450.3,422.1,155.6,624,525.8,183.3,416.2,423.4,579.1,526.1,81.1,570.1,356.3,101.9,456.8,247.4,265.1,318,164.2,428,73.1,519.5,409.5,0,493.7,255.4,511.9,184.5,388.5,208.9,517.5,161.1,349.4,227.5,254.6,607.4,466.7,374.6,530.9,559.7,539,572.9,293.2,381.1,456.4,344.2,333.9,359.5,75.5,569.8,175.1,444,445.1,392,565.6,517.4,325.7,421.7,262.4,300.6,59.9,238.4,340.1,412.2,513.7,475.3,120.6,504.5,191.4,272.7,366.4,41.2,322.4,482.6,428.3,350.8,437.2
"76540",487.1,431.4,257,440.3,109.1,545.1,269.6,104.5,193.5,99.5,273.6,229.8,415.6,397.9,593.4,512.4,513,87.4,95.3,533.9,389.4,128.2,527.4,85.6,198.8,425.6,153.6,429.5,267.8,665,545.5,43.8,329.6,313.9,593.9,476.9,85.8,541.6,208.3,116.4,490.8,0,564.1,86,313.6,184,448.3,82.2,372.7,241.7,334.2,243.3,294.9,216.6,334.5,393.7,165.7,145.1,357.7,601.9,350.9,177.8,542.5,372.9,242.1,480.8,327.7,404.6,282.5,103.1,433.3,235,345.5,440.2,343.2,298.7,283.9,542.4,315.2,166.4,139.9,349.2,338.1,522,235.7,448.2,469.8,432.4,451.9,261.9,80.9,134.4,190.3,197.5
"13201",241.7,231.2,524.8,133.4,475.6,201.5,380.4,503.6,480.9,488,679.4,407.3,212.7,400.2,203.7,67.1,284.6,511.1,480,117.6,494.1,664,88.5,482.1,377.8,449.2,525.3,327.4,456.1,139.6,344.9,544.7,302.5,511.5,101.9,412.3,492.7,322.4,465.5,456.5,253.5,564.2,0,621.8,430.9,558.7,217.9,575.4,396.5,388.6,473.8,436,479.8,423.5,241.7,401,617.7,597.1,445.2,48.6,248.2,606.3,128.2,201,605.8,321.8,442.2,421.4,316.4,587.8,259.1,541,763.8,192.8,288.8,508.8,344.4,265.4,404.4,468.6,554.8,383.8,345.4,363.6,719.3,320.1,139.8,233.5,287.6,568.8,540.4,457.4,493.5,651.8
"14118",521.7,465.9,229.1,497.6,166.4,567,326.9,161.9,192.1,156.9,192.7,264.3,450.2,370,628,569.7,534.8,144.8,152.6,568.5,452.9,47.2,584.7,142.9,256.2,489.2,232.7,451.3,331.4,722.4,517.6,101.1,364.1,286,651.3,448.9,143.1,515.1,271.8,173.8,512.6,85.4,621.5,0,330.3,156.1,482.8,161.3,394.6,299.1,306.3,269.2,358.5,274,391.9,451,244.8,224.2,415.1,659.2,408.3,143.6,599.9,430.3,192,452.9,391.3,383.3,339.9,75.2,490.6,308.8,264.6,497.5,400.5,270.7,341.3,564.3,337.4,223.7,111.9,406.6,395.4,494,154.8,470,527.2,489.7,473.7,234,162.6,191.7,162.4,116.6
"87085",199.2,262.8,112,332.3,242.8,240.4,344.9,215.4,177.7,255.2,321.8,140.3,250.9,172.2,308.3,391.1,208.2,275.6,247.4,322.6,491.1,369.4,361.1,241.4,248.6,446.2,351.3,124.7,395.3,534.2,280.5,282,158.3,194.8,491.4,251.2,253.2,236.8,344.8,234.7,186,318.9,433.3,330.8,0,229.7,269.5,342.7,68,201.6,84.1,79.8,440.6,291.9,259.7,398,384.9,364.3,433,471,285,282.5,440,267.3,248.3,203.4,429.9,97.2,311.1,263.9,355,390.9,406.2,337.7,322.3,149.6,163,237.7,63.6,165.4,231,380.8,342.4,296.3,393.3,143.4,346.5,329.9,147.1,211.2,307.8,253.6,169.6,326
"49007",424.5,369.4,125.3,435.1,182.9,439.9,328.9,130.3,128.1,195.4,133.3,167.8,353.6,242.1,507.8,507.2,425.3,209.7,187.5,471.9,475.2,194.1,511.1,178.8,254,497,291.4,350,353.6,659.8,389.7,186.2,267.6,135.7,594.2,321,193.3,387.3,294.1,174.9,385.5,185.6,558.9,158.9,228.9,0,386.3,264,293.2,232.5,205.6,175.5,380.7,275.9,355.2,448.8,325,304.4,417,596.7,380.4,71,542.8,370,63.9,325,413.5,282.6,337.7,92.1,457.8,331,217.8,440.4,398.3,125.4,256.1,437.2,243.3,160.1,67.9,408.5,393.2,366.1,176.4,368.7,453.1,432.6,367.7,83.6,247.4,193.7,84.8,107.5
"48095",92,89.5,352.6,181.8,373.9,196.1,382.4,346.4,308.7,386.3,514.1,235.2,150,338.7,198.3,171.6,154.3,406.6,378.5,138.8,496.1,521,133.6,372.5,347.4,451.1,482.4,193.6,458.1,318.6,304.2,413.1,127.8,449.1,280.2,350.8,384.3,273.4,464.9,365.8,207.1,450,217.6,482.4,267.4,386.6,0,473.8,216.6,250.5,349,263.9,481.7,412.1,243.7,403,516,495.3,447.2,255.4,250.1,434.1,302.1,203,444.6,260.3,444.1,278,318.4,415.6,272.3,521.9,598.5,241.2,290.7,405.4,201.8,253.2,232.2,296.4,382.6,385.8,347.4,322.8,547.2,139.5,146.7,247.2,204,454.2,438.9,378.1,321.3,479.7
"80021",513.2,457.4,312.9,452.6,109.7,571.2,240.1,160.5,219.6,93.9,350.7,255.8,430.1,453.8,619.5,524.7,539,80.7,99.6,560,320.4,205.3,539.7,112,211.2,356.6,84.6,455.6,198.8,677.3,601.4,122.4,355.6,393.8,606.3,532.8,98.1,567.7,139.3,128.7,516.9,82.7,576.4,163.2,339.7,263.9,474.3,0,398.8,254.1,390.1,269.4,225.9,189.3,346.9,375.1,96.7,69.4,310.3,614.2,363.2,257.7,554.9,385.3,322,534.2,258.7,430.6,290.1,183,445.6,166,422.6,452.5,339.7,354.6,296.3,568.5,341.3,192.4,219.8,319.8,336,577.9,312.8,474.2,482.1,444.7,478,341.8,45.6,136.5,246.2,274.6
"19272",163.9,212.1,176,281.6,300.4,216.6,368.2,273,235.3,312.8,386.7,194.2,200.1,159.8,284.5,353.7,184.4,333.2,305,280.1,484.2,433.4,323.6,299,306.2,439.3,408.9,100.9,443.9,496.6,256.6,339.6,107.6,256.6,440.7,235.2,310.8,213,402.4,292.3,162.2,376.6,395.7,394.8,67.4,293.7,218.4,400.3,0,209.6,149,137.4,467.5,349.6,239.3,391.1,442.5,421.9,433,433.5,262.3,346.5,389.3,216.5,313.2,179.6,429.9,82.3,304.2,328,304.3,448.5,471.1,286.9,299.6,214.5,160.8,213.9,121.2,223,295,373.9,335.5,275.3,458.2,80.7,295.8,279.1,123.3,276.1,365.4,311.2,233.7,390.9
"58194",290.2,234.4,220.2,268.6,156.6,394.3,225.3,172.4,157.7,169,363,69.7,207.6,345.1,396.5,340.7,352.5,192.1,161,337,360.6,345,355.7,163,109.5,315.7,262.6,286.1,275.7,493.3,441.9,225.6,132.7,305.5,422.2,420.4,173.6,398.3,225.2,137.4,347.4,245.1,392.4,302.8,202,235.5,251.3,256.3,205.8,0,281,132.7,322.9,172.3,156.7,267.6,298.7,278.1,309.5,430.2,181.9,283.1,370.8,201.2,293.6,364.8,306.4,267.5,171.3,264.6,264.3,296.2,447.4,268.5,215.6,261.9,53.2,399.1,144.4,132.2,231.6,250.3,212,460.5,396.1,255.4,298.1,260.7,308.6,304.3,221.4,138.4,170.2,328.6
"16015",271.6,343.8,91.4,413.3,290.1,293.2,392.2,262.7,186.7,302.6,272.9,219.1,331.8,95.4,361.1,444,278.7,322.9,294.7,386.2,569.9,345.6,413.9,288.8,312.6,524.9,398.6,197.1,442.6,587,243,329.3,239.3,119.7,548.6,174.4,300.5,240.6,392.1,282,238.9,333.8,486.1,307,85.2,206.5,350.5,390,148.9,280.3,0,158.5,487.9,339.3,338.5,476.8,432.2,411.6,480.4,523.8,363.7,258.7,521,348.2,199.3,178.3,477.3,84,389.8,240.2,436,438.2,357.3,418.6,401,100.7,241.7,290.5,142.3,218.7,207.3,459.5,421.2,219.5,344.4,224.4,427.5,410.8,219.6,162.3,355.1,300.9,145.9,277.1
"36044",270.1,248.7,114.8,314.4,170.5,311.3,272.6,143,102.6,182.9,304.7,63.9,233,246.9,379.2,386.5,279.1,203.2,175.1,351.2,460.1,308.8,390.4,169.1,176.3,421,279,195.6,323,539.1,351.4,209.7,146.9,207,473.5,325.9,180.9,307.8,272.5,162.4,256.9,246.6,438.2,270.2,79.7,177.2,265.6,270.4,138.9,129.9,158.7,0,368.3,219.6,234.5,372.8,312.6,291.9,360.7,476,259.8,221.9,422.1,249.3,235.3,274.3,357.6,170.7,266.6,203.4,337.1,318.5,389.2,319.7,297.1,163.4,137.5,308.6,81.4,93,170.4,352.2,317.2,370,334.9,214.3,332.4,311.9,218.1,212.2,235.5,181.2,109,267.4
"57463",537.5,398.1,412,358.9,202.3,560.4,142.3,260.3,318.7,206.1,497.6,340.8,336.4,552.9,562.5,431,599.8,233.4,210,476.4,107.7,402.9,446,228.2,233.9,143.9,159.2,544.5,98,583.7,700.2,283.6,378.2,497.3,512.6,631.9,226.4,656.6,103.9,219.1,605.8,295.1,482.8,360.7,438.8,380.7,482.2,224.7,464.1,322.3,489.2,368.5,0,161.4,253.2,175.9,252.2,231.5,102.4,520.5,261.8,374.5,461.2,291.6,438.7,623.2,47.4,525.9,178.1,356,340.7,147.5,569.5,358.8,227.7,453.7,327.4,624.2,416.7,291.5,335.9,160,205.4,677,487.5,502.7,388.4,351,566.9,458.6,252.2,214.1,345.3,420
"10387",451.5,342.2,264,303,121.7,504.4,72.2,157.3,170.7,131.9,394.6,190.7,280.5,404.9,506.6,375.1,490.2,159.2,134,420.5,256.2,318,390.1,136,80.2,250.4,123.7,406.7,112.2,527.7,552.5,198.6,293.9,349.3,456.6,483.9,146.6,518.8,63.9,107.6,468,218.1,426.8,275.8,290.8,277.7,412.6,189.2,349.9,172.2,341.2,220.5,161.7,0,197.2,207.1,216.7,196,160.3,464.6,205.8,271.5,405.2,235.6,335.7,485.3,157.2,381.7,122.2,252.9,284.7,139.5,466.5,302.9,171.7,305.7,214.4,519.6,292.4,143.6,232.9,151.8,168.1,529,384.5,416.7,332.5,295.1,429.1,351.1,187.8,94.2,197.3,317
"71270",299.5,160.1,321.6,120.9,248.1,322.3,152.9,276.1,279,260.5,483.1,197.6,98.4,378.7,324.4,192.9,361.7,283.6,252.5,238.3,268.9,436.4,207.9,254.5,150.2,223.9,297.7,319.8,228.6,345.6,465.7,317.1,140.2,418.1,274.5,454.1,265.1,431.9,237.9,228.9,374.2,336.6,244.7,394.3,258.8,355.6,244.2,347.8,239.4,156.2,337.8,232.9,252.2,195.9,0,175.8,390.2,369.5,217.7,282.4,34,390.2,223.1,53.5,413.6,398.5,214.6,301.2,88.8,371.7,116.4,313.5,567.5,120.7,71.4,374.4,111.9,386.1,201.2,251.9,351.7,158.5,120.2,484.3,503.3,264.7,150.4,112.9,342.2,423.2,312.9,229.9,290.3,435.7
"90010",460.4,318.5,430.1,279.3,305.8,480.7,153.3,333.8,336.7,316.2,571.1,316.2,256.8,526.3,482.8,351.4,522.7,341.2,310.2,396.7,105.3,494.1,366.3,312.2,207.9,60.4,305.4,467.4,192.7,504,623.1,374.8,301.1,515.4,417.1,601.7,322.8,579.5,245.6,286.6,528.7,394.3,403.1,452,397.2,448.3,402.6,370.8,387,266.6,476.2,371.3,176.1,203.6,176,0,398.3,377.6,91.1,440.9,165.8,447.9,365.7,214.4,506.4,546,132.4,448.8,119.5,429.4,244.7,307.9,643,263.3,131.7,471.8,250.3,544.5,339.6,309.6,409.4,56.7,66.9,641.8,561,425.6,308.8,255.5,489.8,517.1,370.6,278.5,363.4,493.4
"59350",554.8,499,354.5,494.2,147.7,612.8,270.1,202.8,261.1,136,432.4,297.4,471.7,495.4,661,566.3,580.6,150,145.9,601.5,350.4,287,581.3,163.8,252.7,386.7,114.7,497.1,228.9,718.9,643,204.1,397.2,439.8,647.8,574.3,151.8,609.2,169.3,170.3,558.4,164.4,618,244.8,381.2,323.1,515.9,93.9,440.3,295.6,431.7,311,256,219.4,388.4,405.1,0,42,340.3,655.8,403.8,316.9,596.4,426.8,381.2,575.8,288.8,472.2,320.2,264.7,482.7,167.4,504.3,494.1,369.7,396.2,337.8,610.1,382.8,234,278.4,349.8,366,619.4,394.5,515.8,523.7,486.2,519.5,401,124,174.5,287.8,356.3
"62041",535.9,480.1,335.6,475.3,128.8,593.9,248.1,183.9,242.3,117.1,413.4,278.5,452.8,476.5,642.1,547.4,561.7,131.1,127,582.6,328.4,267.9,562.4,144.9,233.8,364.7,92.7,478.2,206.9,700,624.1,185,378.3,420.9,628.9,555.4,132.9,590.3,147.3,151.4,539.5,145.3,599.1,225.8,362.3,304.3,497,69.3,421.5,276.7,412.8,292.1,234,197.4,369.5,383.1,43.4,0,318.4,636.9,381.8,298,577.5,407.9,362.3,556.9,266.8,453.3,298.2,245.6,460.7,169.6,485.3,475.2,347.7,377.3,318.9,591.2,364,215.1,259.5,327.8,344,600.6,375.5,496.9,504.8,467.4,500.6,382.1,105.1,155.6,268.9,337.3
"88160",504.2,364.8,402.6,325.6,260.3,527,109,295.9,309.3,270.5,533.2,329.3,303.1,543.5,529.2,397.7,566.5,297.8,272.6,443.1,131.8,456.6,412.7,274.6,221.1,103.5,243.2,511.2,119.6,550.3,666.9,337.2,344.9,487.9,474.1,622.5,285.2,623.3,173.6,246.2,572.5,356.7,449.4,414.4,429.4,416.3,448.9,308.7,430.8,310.4,479.9,359.1,103,157.9,219.8,91.1,336.2,315.5,0,487.2,222.9,410.1,422.7,258.2,474.3,589.8,59.3,492.6,144.8,391.6,301.8,234.9,605.1,320.4,188.8,444.3,294.1,590.8,383.4,282.2,371.5,75.1,120.5,667.6,523.1,469.4,355.1,312.6,533.6,489.7,326.4,232.8,335.9,455.6
"83137",279,268.5,562.1,170.6,512.9,238.8,417.7,540.9,518.2,525.3,716.6,444.6,250,437.5,241,104.4,321.9,548.4,517.3,154.9,531.4,701.3,125.8,519.4,415.1,486.4,562.6,364.7,493.4,108,382.2,582,339.8,548.8,132.5,449.6,530,359.7,502.8,493.8,290.8,601.5,47.7,659.1,468.1,596,255.2,612.6,433.8,425.9,511.1,473.3,517,460.8,279,438.3,655,634.4,482.5,0,285.4,643.6,158.8,238.3,643.1,359.1,479.4,458.7,353.7,625.1,296.4,578.3,801.1,230.1,326,546.1,381.7,302.6,441.7,505.9,592.1,421.1,382.7,400.9,756.6,357.4,177.1,270.7,324.8,606.1,577.7,494.7,530.8,689.1
"01053",321.4,165.4,348.1,126.2,264.9,327.6,161.6,292.9,295.8,277.3,509.5,224.1,103.7,400.6,329.7,198.3,383.6,300.3,269.3,243.6,259.2,453.2,213.2,271.3,167,214.3,306.5,341.7,237.3,350.9,471,333.9,162.1,444.5,264,476,281.9,448.5,246.7,245.7,379.5,353.4,250,411.1,285.3,382,249.5,364.6,261.3,182.6,364.3,259.3,261,204.7,34,166.1,399.4,378.7,221.9,287.8,0,407,212.6,62.4,440.1,420.4,223.3,323.1,103.6,388.5,91.6,322.2,593.9,110.2,53.9,400.9,138.3,391.4,227.7,268.7,368.5,148.9,110.5,489.6,520.1,286.6,155.7,102.4,364.1,449.7,329.7,246.7,316.7,452.5
"53130",474.3,418.5,181.7,484.2,176.2,508.9,322.1,123.6,144.7,188.6,138.6,216.9,402.8,311.1,576.8,556.3,487.4,202.9,180.7,521.1,468.4,125.2,560.2,172,252.3,495.4,284.7,403.9,346.9,709,458.7,179.4,316.7,204.7,643.3,390.1,186.6,456.3,287.3,168.1,454.6,178.9,608.1,144.8,282.9,71,435.4,257.3,347.2,281.7,258.9,221.8,374,269.2,388,447.2,318.3,297.6,410.3,645.8,404.4,0,591.9,419.2,119.7,394,406.8,335.9,336,85.3,486.8,324.2,210.5,489.6,396.7,194.4,305.2,506.2,290.1,176.7,63.2,401.8,391.6,435.2,128.5,422.6,502.2,481.8,426.4,152.7,240.7,186.9,115,60.9
"05061",330,257,517.3,153.2,456.6,289.9,361.4,484.6,473.4,469,678.7,399.9,214.8,488.6,292.1,155.2,373,492.1,461,205.9,459,645,176.9,463.1,358.8,414.1,506.3,415.8,437.1,213.8,433.3,525.7,295.1,599.9,77.4,500.7,473.7,410.8,446.5,437.5,341.9,545.2,129.2,602.8,443.5,551.3,302.1,556.3,394.3,369.6,525.1,428.6,460.8,404.5,222.7,365.9,598.7,578.1,421.8,160.3,213.1,598.8,0,186,609.3,410.2,423.1,456.1,297.4,580.3,181.1,522,763.2,111.4,253.7,570.1,325.4,353.7,396.9,460.4,547.3,348.7,310.3,451.9,711.8,404,165.6,150,375.9,618.9,521.4,438.4,486,644.3
"69381",280.3,118.4,343.3,79.1,287.6,280.6,192.4,315.6,299.4,300,504.7,225.8,56.7,359.6,282.7,151.2,342.6,323.1,292,196.6,308,476,166.2,294.1,189.8,263.1,337.3,300.7,268.1,303.9,423.9,356.7,121,439.7,235.9,435,304.7,401.5,277.5,268.5,332.5,376.2,203,433.8,269.5,377.2,202.5,387.4,220.3,200.6,351.1,254.5,291.8,235.5,53.7,214.9,429.7,409.1,257.2,240.7,62,424.8,184.5,0,435.3,379.4,254.2,282.1,128.4,406.3,99.5,353,589.1,82.2,102.7,396.1,156.4,344.4,222.9,287.1,373.3,197.7,159.3,442.6,537.8,245.5,108.7,74.4,323.1,444.9,352.4,269.4,312,470.3
"44109",447.9,429.3,148,495,242.9,415.4,388.8,190.2,188,255.3,87.3,227.7,413.6,217.6,483.3,566.1,400.8,269.6,247.4,508.4,535.1,174.6,536.1,238.7,313.9,556.9,351.4,373.4,413.6,709.1,365.2,246.1,327.5,111.2,654.1,296.5,253.3,362.8,354,234.8,361,245.6,608.2,194.2,252.9,64.3,446.2,324,316.7,292.4,199.6,235.4,440.7,335.9,415.2,508.8,385,364.3,476.9,646,440.4,121.2,602.7,430,0,300.5,473.5,276.6,397.6,152,517.7,390.9,171.7,500.3,458.3,100.9,316,412.7,267.5,220,127.8,468.5,453.2,341.6,153.3,392.1,513,492.5,343.2,59.9,307.4,253.6,144.7,86
"47001",171.8,342.4,242.1,335.1,435.6,131.3,527.9,408.1,332.2,448,372.9,335,359.9,93.8,199.3,282.1,116.8,468.4,440.2,224.4,643.9,465.7,252.1,434.2,443.3,599,544.1,85.3,588.1,425.1,151.2,474.8,267.3,205,386.7,105.8,446,78.8,537.6,427.5,77,479.2,324.2,452.5,204.4,328.4,261.6,535.5,181,369.3,167.3,274.5,627.3,484.7,399.1,550.8,577.7,557.1,592.8,362,422,396.3,413,376.3,299.3,0,589.7,128.2,463.9,385.7,460.8,583.6,457.3,394.5,459.3,202.3,320.5,128.6,258.3,360.1,352.7,533.6,495.2,146.4,444.4,210.8,341.5,435.2,59.2,262.3,500.6,446.3,291.4,377.1
"54395",500.2,360.8,398.7,321.6,234.3,523.1,105,291.9,305.3,238.1,529.3,325.4,299.1,539.6,525.2,393.7,562.5,265.4,242,439.1,116.6,434.9,408.7,260.2,217.2,119,191.2,507.2,67.6,546.4,662.9,315.6,340.9,484,475.3,618.5,258.4,619.3,121.6,242.2,568.5,327.1,445.4,392.7,425.4,412.3,444.9,256.7,426.8,306.4,475.9,355.2,46.8,153.9,215.9,133.9,284.2,263.5,60.3,483.2,224.5,406.1,423.9,254.3,470.4,585.9,0,488.6,140.8,387.6,303.4,178.7,601.2,321.5,190.4,440.4,290.1,586.9,379.4,278.2,367.6,117.9,163.3,663.6,519.1,465.4,351.1,313.7,529.6,485.7,284.2,228.8,332,451.6
"24322",189.3,273.5,169.3,343,333.2,230.4,429.6,305.7,264.6,345.6,350.8,230.7,261.6,91.6,298.3,381.2,198.3,365.9,337.8,312.7,545.6,423.5,351.1,331.8,339,500.7,441.7,114.8,485.7,524.2,235.7,372.4,169,188.3,485.8,167,343.6,207,435.2,325.1,176.1,409.3,423.3,384.9,98.8,284.4,279.1,433.1,82.7,271,84.3,170.2,529,382.3,300.7,452.5,475.3,454.6,494.5,461.1,323.7,336.6,450.7,278,277.2,128.6,491.4,0,365.6,318.1,365.7,481.2,435.2,348.3,361,178.6,222.2,227.7,154,255.7,285.1,435.3,396.9,212.1,422.3,148.7,357.2,340.5,137.2,240.2,398.2,343.9,223.8,355
"21231",374,234.6,319.1,195.4,194.8,396.8,78.7,222.8,225.7,207.2,460.1,205.2,172.9,439.9,399,267.5,436.3,230.3,199.2,312.9,213.4,383.1,282.5,201.2,96.9,168.5,223.5,381,154.4,420.1,536.7,263.8,214.7,404.4,349,515.3,211.8,493.1,163.8,175.6,442.3,283.3,319.2,341,310.8,337.4,318.7,289,300.6,170.9,389.8,268.2,178,121.8,89.6,120.3,316.5,295.8,143.5,357,102.5,336.9,297.6,128.1,395.4,459.7,140.4,362.4,0,318.4,181.4,239.3,532,195.3,68.4,360.8,163.2,460.6,253.2,198.6,298.4,103.1,64.7,555.4,450,339.2,224.9,187.5,403.4,406.1,259.6,176.6,252.4,382.5
"61001",455.9,400.1,163.3,465.8,157.5,501.2,303.7,105.1,126.3,163.8,207.2,198.5,384.4,304.2,562.1,537.9,469,162.4,153.9,502.6,449.8,115.4,541.8,134.3,233.9,476.9,253.4,385.5,328.2,690.5,451.8,100.8,298.3,220.2,624.9,383.1,151.4,449.3,268.7,149.7,446.8,103.5,589.6,76.8,264.5,90.3,417,181.9,328.7,263.2,240.5,203.4,355.3,250.7,369.6,428.8,265.4,244.8,391.8,627.4,386,84.1,573.5,400.7,148.3,387.1,388.1,317.5,317.6,0,468.4,305.6,279.1,471.1,378.3,204.9,286.8,498.5,271.6,158.3,46.1,383.3,373.2,428.2,197.1,404.2,483.8,463.3,407.9,168.2,180.7,168.5,96.6,129.6
"74010",358.5,190.6,431.4,131.5,347,339.1,240,375,378,359.4,592.8,306.2,128.9,447.7,341.3,209.8,420.8,382.5,351.4,255.2,337.6,535.4,224.8,353.4,249.2,292.7,384.9,388.8,315.7,362.4,482.5,416,209.1,527.8,232.3,523.1,364,460,325.1,327.9,391.1,435.5,261.5,493.2,357.6,465.3,274.7,446.7,308.4,264.7,439.2,342.6,339.4,283.1,116.1,244.5,477.8,457.1,300.3,299.3,91.7,489.2,180.9,100,523.4,459.4,301.8,370.2,182,470.6,0,400.6,677.2,74.4,129.8,484.2,220.5,402.9,311,350.8,450.6,227.3,188.9,501.2,602.2,333.6,167.2,34,411.2,533,411.8,328.8,400.1,534.7
"08105",564.6,462.6,364.4,423.4,154.6,622.7,192.6,212.6,271,158.4,450,307.3,400.9,505.3,627,495.5,590.5,185.8,162.3,540.9,244.4,355.3,510.5,180.5,214.3,280.7,96.1,507,145,648.1,652.9,235.9,407.1,449.7,577,584.2,178.7,619.1,91.7,171.5,568.3,239.1,547.2,313.1,391.1,333,525.8,168.6,450.2,297,441.6,320.9,149.7,141.8,317.6,309.4,165.3,167.2,235.9,585,326.2,326.8,525.6,356,391.1,585.7,180.9,482.1,242.6,308.3,405.1,0,521.9,423.3,292.1,406,339.2,620,392.7,243.9,288.3,272.2,288.4,629.3,439.9,525.7,452.9,415.5,529.4,410.9,198.7,166.4,297.7,372.3
"29232",604.9,582.1,304.9,647.8,371,572.3,516.9,318.4,339.5,383.4,88.7,380.5,566.4,374.5,640.2,719.9,557.7,397.8,375.6,665.3,663.2,246.8,693,366.8,447.1,690.2,479.5,530.4,541.7,866.1,522.1,362.4,480.4,268.1,806.9,453.5,381.4,519.7,482.1,362.9,517.9,346.7,765.2,266.4,409.9,217.1,599,422.6,473.6,445.3,356.5,388.3,568.8,464,568,642,506.1,485.4,605.1,802.9,593.2,209.3,755.5,582.8,170.3,457.4,601.6,433.5,530.8,280.1,670.5,519,0,653.2,591.5,257.8,468.9,569.6,424.4,371.5,258,596.6,586.4,498.6,122.3,549,665.9,645.4,500.1,216.8,423.9,381.7,297.5,156.1
"38185",311.7,172.2,413,64,352.3,271.6,257.1,380.2,369.1,364.7,574.4,295.5,110.5,429.3,273.8,142.3,354.7,387.7,356.7,187.7,354.7,540.6,157.3,358.7,254.4,309.7,401.9,370.4,332.8,294.9,415,421.3,190.7,509.4,161.7,482.4,369.3,392.5,342.1,333.1,323.6,440.8,194,498.5,339.2,446.9,240.4,452,290,265.3,420.7,324.2,356.4,300.1,118.3,261.6,494.4,473.7,317.4,231.8,108.7,494.4,110.3,81.6,505,391.9,318.8,351.7,193,475.9,73.5,417.7,658.8,0,149.3,465.8,221,335.4,292.6,356.1,443,244.4,206,433.6,607.5,315.2,99.7,42.4,357.6,514.6,417.1,334,381.6,539.9
"39300",359.2,206.5,382.1,167.3,257.8,368.7,128,285.8,288.8,270.2,523.1,260.3,144.8,438.5,370.9,239.4,421.5,293.3,262.2,284.8,225.6,446.2,254.4,264.2,160,180.6,272.9,379.6,203.7,392,512.1,326.8,199.9,467.4,305.1,513.9,274.8,489.6,213.1,238.6,420.7,346.3,291.1,404,321.5,400.4,290.6,338.3,299.2,215.5,400.5,295.5,227.3,171.1,70.2,132.5,365.8,345.1,188.3,328.9,53.8,399.9,253.7,103.5,458.4,458.2,189.7,361,70,381.4,132.8,288.6,595,151.4,0,423.8,174.5,432.6,263.9,261.6,361.4,115.3,76.9,530.8,513,324.4,196.8,143.6,402,469.1,322.6,239.6,315.4,445.5
"79191",351.1,393.1,63.3,458.8,256.8,320.1,358.9,229.3,153.4,269.2,175.5,196.5,377.4,122.3,388,470.9,305.5,289.6,261.4,413.1,546.4,268.3,440.8,255.4,279.3,522.3,365.3,276.6,409.3,613.9,269.9,296,291.4,55.4,575.5,201.3,267.2,267.5,358.8,248.7,265.8,300.4,513,273.7,156,131,410,356.7,219.8,261.2,102.7,165.2,454.6,305.9,379,474.1,398.9,378.3,447,550.7,404.2,199,566.5,393.8,102,205.2,443.9,179.7,362.9,206.9,481.5,404.9,260,464.2,423.6,0,282.2,317.4,182.9,185.4,173.9,438.5,418.5,246.4,247,295.2,476.9,456.4,248,64.9,321.8,267.5,112.6,179.7
